learner_rate,train_wall_time,train_wall_time_per_batch,train_loss,val_clean_map,val_clean_map_50,val_clean_map_75,val_clean_map_small,val_clean_map_medium,val_clean_map_large,val_clean_mar_1,val_clean_mar_10,val_clean_mar_100,val_clean_mar_small,val_clean_mar_medium,val_clean_mar_large,val_clean_map_per_class,val_clean_mar_100_per_class,val_clean_wall_time,val_clean_wall_time_per_batch,val_clean_loss,val_loss,test_clean_map,test_clean_map_50,test_clean_map_75,test_clean_map_small,test_clean_map_medium,test_clean_map_large,test_clean_mar_1,test_clean_mar_10,test_clean_mar_100,test_clean_mar_small,test_clean_mar_medium,test_clean_mar_large,test_clean_map_per_class,test_clean_mar_100_per_class,test_clean_wall_time,test_clean_wall_time_per_batch,test_clean_loss
1e-05,353.7005138397217,0.3537005138397217,0.4922263107597828,0.8823683857917786,0.9987494349479675,0.9955769181251526,0.8774281144142151,0.8758410811424255,0.8639777898788452,0.862811267375946,0.9118150472640991,0.9118150472640991,0.9149001836776733,0.9113427400588989,0.8980129361152649,"[0.890069305896759, 0.8762110471725464, 0.8737006187438965, 0.8920102715492249, 0.8820697069168091, 0.8885692358016968, 0.8808884620666504, 0.87706059217453, 0.8916873931884766, 0.8736020922660828, 0.8930965662002563, 0.877153754234314, 0.8788308501243591, 0.8801198601722717, 0.8907654881477356, 0.8720598816871643]","[0.9157480001449585, 0.9038554430007935, 0.9014705419540405, 0.9219114184379578, 0.915549635887146, 0.9181333780288696, 0.9088832139968872, 0.9082926511764526, 0.9194148778915405, 0.9049261212348938, 0.9221373796463013, 0.9060605764389038, 0.906467616558075, 0.9119289517402649, 0.919571042060852, 0.9046913385391235]",408.81552624702454,4.088155262470245,0.42400862872600553,0.42400862872600553,,,,,,,,,,,,,,,,,
1e-05,354.19896245002747,0.35419896245002747,0.4654984833598137,0.884655237197876,0.9992967247962952,0.9962590932846069,0.8766201138496399,0.878324568271637,0.8792776465415955,0.8654473423957825,0.9142743945121765,0.9142743945121765,0.9158051609992981,0.9140552282333374,0.9179816246032715,"[0.894625186920166, 0.8766369223594666, 0.8743131160736084, 0.8988693356513977, 0.8781484961509705, 0.892896831035614, 0.8873570561408997, 0.8814288377761841, 0.8971279859542847, 0.8787305355072021, 0.900786280632019, 0.8737122416496277, 0.8756667971611023, 0.8844241499900818, 0.8856011033058167, 0.8741586804389954]","[0.9204724431037903, 0.9043374061584473, 0.9055882692337036, 0.9268065690994263, 0.9126006364822388, 0.9232000112533569, 0.9131978750228882, 0.9126828908920288, 0.9231382608413696, 0.9091132879257202, 0.9277353286743164, 0.9035353660583496, 0.907711386680603, 0.9144669771194458, 0.916890025138855, 0.9069135785102844]",408.9566743373871,4.0895667433738705,0.4114717298746109,0.4114717298746109,,,,,,,,,,,,,,,,,
1e-05,353.2511856555939,0.3532511856555939,0.4439953943192959,0.8895910978317261,0.9993245601654053,0.9956066608428955,0.8828203082084656,0.8823732137680054,0.8894237279891968,0.8692406415939331,0.9185609817504883,0.9185609817504883,0.9170997738838196,0.919345498085022,0.9056230783462524,"[0.9041761159896851, 0.8784036040306091, 0.8833803534507751, 0.8966373205184937, 0.890762448310852, 0.8979907631874084, 0.8974041938781738, 0.8858165144920349, 0.8950803279876709, 0.8772764801979065, 0.9023059606552124, 0.8814560770988464, 0.8786846995353699, 0.8862007856369019, 0.899715006351471, 0.8781678080558777]","[0.9275590777397156, 0.9067469835281372, 0.9132353067398071, 0.9247085452079773, 0.9222519993782043, 0.9271999597549438, 0.9223349690437317, 0.9153658151626587, 0.9231383204460144, 0.9093595743179321, 0.9284987449645996, 0.911111056804657, 0.9094527363777161, 0.9167512655258179, 0.9281500577926636, 0.911111056804657]",407.4836301803589,4.074836301803589,0.39624939531087877,0.39624939531087877,,,,,,,,,,,,,,,,,
1e-05,351.86754274368286,0.35186754274368287,0.4187115125209093,0.8913012146949768,0.9992671012878418,0.9956144094467163,0.8808392286300659,0.8869884610176086,0.8653894662857056,0.8709732294082642,0.920371413230896,0.920371413230896,0.9184961318969727,0.9210191965103149,0.9130052328109741,"[0.9013773798942566, 0.8818256855010986, 0.8792261481285095, 0.9027379155158997, 0.8891049027442932, 0.8942609429359436, 0.8964893221855164, 0.8838396072387695, 0.896931529045105, 0.8859078884124756, 0.9028194546699524, 0.8833261132240295, 0.8836144208908081, 0.8934393525123596, 0.9018362760543823, 0.8840837478637695]","[0.9270340800285339, 0.906747043132782, 0.9108823537826538, 0.928205132484436, 0.9227882623672485, 0.9250666499137878, 0.9225888252258301, 0.9139024615287781, 0.9231382608413696, 0.9162561297416687, 0.9305343627929688, 0.9131313562393188, 0.9164178967475891, 0.9228426814079285, 0.9310992360115051, 0.9153085947036743]",406.87586545944214,4.068758654594421,0.385466488301754,0.385466488301754,,,,,,,,,,,,,,,,,
1e-05,354.86289858818054,0.35486289858818054,0.40400469714403153,0.8962457180023193,0.9987436532974243,0.9956439137458801,0.8831984400749207,0.8922848105430603,0.8646928071975708,0.8749008178710938,0.9246088266372681,0.9246088266372681,0.919732928276062,0.9262111783027649,0.9152795672416687,"[0.9078548550605774, 0.889857292175293, 0.8848692774772644, 0.9080036878585815, 0.8899700045585632, 0.8972597718238831, 0.8950042128562927, 0.8901782631874084, 0.9077281355857849, 0.8877995014190674, 0.9120160341262817, 0.8875156044960022, 0.8940528631210327, 0.8999431729316711, 0.9009914398193359, 0.8868881464004517]","[0.9325459599494934, 0.9156626462936401, 0.9135295152664185, 0.9337995648384094, 0.9235924482345581, 0.9269334077835083, 0.9261420965194702, 0.9202438592910767, 0.9308509826660156, 0.9187191724777222, 0.9376590847969055, 0.9161616563796997, 0.922387957572937, 0.9261420965194702, 0.9310992360115051, 0.918271541595459]",409.9987289905548,4.099987289905548,0.3800670519471169,0.3800670519471169,,,,,,,,,,,,,,,,,
1e-05,352.6863691806793,0.3526863691806793,0.3840534721314907,0.8964371085166931,0.9993314743041992,0.9955509305000305,0.8833004832267761,0.8942774534225464,0.8739768266677856,0.87495356798172,0.9247061610221863,0.9247061610221863,0.9194672703742981,0.9264280200004578,0.9083265066146851,"[0.9103987812995911, 0.8871504068374634, 0.8879735469818115, 0.9078177213668823, 0.8941522836685181, 0.9005837440490723, 0.90165776014328, 0.8886739611625671, 0.907951831817627, 0.8888349533081055, 0.9111850261688232, 0.8907262086868286, 0.8909046649932861, 0.8953174352645874, 0.9026069641113281, 0.8770586848258972]","[0.9335958361625671, 0.9142168164253235, 0.9164706468582153, 0.9342657923698425, 0.926005482673645, 0.9290666580200195, 0.9269035458564758, 0.9202438592910767, 0.9337766766548157, 0.9187191724777222, 0.9379135370254517, 0.9181817770004272, 0.9199005365371704, 0.9243655204772949, 0.9305629730224609, 0.911111056804657]",403.57315731048584,4.035731573104858,0.36905485689640044,0.36905485689640044,,,,,,,,,,,,,,,,,
1e-05,347.71935963630676,0.34771935963630674,0.37395469008386134,0.9004551768302917,0.9993460774421692,0.9961414933204651,0.8881560564041138,0.8964834213256836,0.8770690560340881,0.8782072067260742,0.9280346632003784,0.9280346632003784,0.9202898144721985,0.9301834106445312,0.9150282740592957,"[0.9140648245811462, 0.8946227431297302, 0.8883336186408997, 0.9162977933883667, 0.9011608362197876, 0.9101401567459106, 0.9109549522399902, 0.8914809226989746, 0.9064940810203552, 0.8916655778884888, 0.9103946089744568, 0.8896155953407288, 0.8905941843986511, 0.8963169455528259, 0.9038349986076355, 0.8913099765777588]","[0.9372702836990356, 0.9207229614257812, 0.9170588254928589, 0.9419580698013306, 0.9302949905395508, 0.9370666742324829, 0.9317258596420288, 0.921951174736023, 0.9337765574455261, 0.9206897020339966, 0.938167929649353, 0.9196969866752625, 0.9194029569625854, 0.9263960123062134, 0.9316353797912598, 0.9207407832145691]",404.7124662399292,4.047124662399292,0.361465594470501,0.361465594470501,,,,,,,,,,,,,,,,,
1e-05,347.07005047798157,0.34707005047798156,0.3593152659535408,0.9030684232711792,0.9993529319763184,0.9955555200576782,0.8894794583320618,0.8996056318283081,0.8923704028129578,0.8800331354141235,0.9302080869674683,0.9302080869674683,0.9247215390205383,0.9316720962524414,0.9315986633300781,"[0.9161049127578735, 0.8992045521736145, 0.8966144919395447, 0.9168896675109863, 0.904583215713501, 0.9035670757293701, 0.9106545448303223, 0.8935470581054688, 0.9162079691886902, 0.8918908834457397, 0.914003849029541, 0.8937235474586487, 0.8949532508850098, 0.8958930969238281, 0.9115543961524963, 0.8897022008895874]","[0.9391077160835266, 0.9238554239273071, 0.9229412078857422, 0.9396269917488098, 0.9332440495491028, 0.9306666254997253, 0.9357867240905762, 0.9241463541984558, 0.9404255151748657, 0.9238916635513306, 0.9394402503967285, 0.9209596514701843, 0.9251243472099304, 0.9263960123062134, 0.9367292523384094, 0.9209877252578735]",406.2786102294922,4.062786102294922,0.35517507761716843,0.35517507761716843,,,,,,,,,,,,,,,,,
1e-05,345.4587392807007,0.3454587392807007,0.3446935575157404,0.9025092720985413,0.9993604421615601,0.9960831999778748,0.8905643224716187,0.8988713622093201,0.8862407803535461,0.8804892301559448,0.9303533434867859,0.9303533434867859,0.9247872233390808,0.9317337870597839,0.9246118664741516,"[0.9137195944786072, 0.8975766897201538, 0.886857271194458, 0.9126231670379639, 0.9023516178131104, 0.9042041897773743, 0.9156553149223328, 0.8905887007713318, 0.9152356386184692, 0.8908635973930359, 0.919384241104126, 0.8960970044136047, 0.8945943117141724, 0.8982408046722412, 0.910101592540741, 0.8920556902885437]","[0.9372703433036804, 0.924096405506134, 0.9176471829414368, 0.9405595064163208, 0.9329758882522583, 0.9312000274658203, 0.9395939111709595, 0.9202438592910767, 0.9393616914749146, 0.9211822748184204, 0.9447836875915527, 0.9237373471260071, 0.9248755574226379, 0.9286802411079407, 0.9367291331291199, 0.9227160215377808]",403.94883918762207,4.039488391876221,0.3466361303627491,0.3466361303627491,,,,,,,,,,,,,,,,,
1e-05,343.63782238960266,0.34363782238960267,0.33399495273828506,0.9038198590278625,0.9993670582771301,0.9947998523712158,0.890342116355896,0.9010008573532104,0.896186113357544,0.8815387487411499,0.931432843208313,0.931432843208313,0.9263858795166016,0.9331539273262024,0.9088201522827148,"[0.9133118987083435, 0.8945844769477844, 0.8939703702926636, 0.9149461388587952, 0.899256706237793, 0.9101169109344482, 0.9135876893997192, 0.8932775259017944, 0.9172447323799133, 0.8947986960411072, 0.918106198310852, 0.8919978737831116, 0.896403968334198, 0.9027402997016907, 0.9116703271865845, 0.8951037526130676]","[0.9367454648017883, 0.9228914976119995, 0.9241177439689636, 0.9407925605773926, 0.9294906854629517, 0.935200035572052, 0.9368020296096802, 0.9224389791488647, 0.9406914710998535, 0.9256157875061035, 0.9442747831344604, 0.9199495315551758, 0.9268655776977539, 0.9304569363594055, 0.9396783113479614, 0.9269136190414429]",405.14094376564026,4.051409437656402,0.34362316444516183,0.34362316444516183,,,,,,,,,,,,,,,,,
1e-05,349.4756269454956,0.3494756269454956,0.32355315554142,0.9065157771110535,0.9993672966957092,0.9948177337646484,0.889366090297699,0.9028909206390381,0.9170941114425659,0.883857250213623,0.9341357350349426,0.9341357350349426,0.925923228263855,0.9361478090286255,0.9317466616630554,"[0.9143332242965698, 0.892589807510376, 0.894881546497345, 0.9160347580909729, 0.909674346446991, 0.9096237421035767, 0.9172154664993286, 0.9009963274002075, 0.9167512059211731, 0.8934114575386047, 0.9201552867889404, 0.8997213244438171, 0.9016036987304688, 0.9077843427658081, 0.9143435955047607, 0.8951317071914673]","[0.938845157623291, 0.9195181131362915, 0.9244117736816406, 0.9407925605773926, 0.9415550231933594, 0.9370667338371277, 0.9418781399726868, 0.9292682409286499, 0.938829779624939, 0.926354706287384, 0.9445292353630066, 0.9277776479721069, 0.9303482174873352, 0.9357868432998657, 0.9415550231933594, 0.9276543855667114]",403.99040484428406,4.039904048442841,0.33822715118527413,0.33822715118527413,,,,,,,,,,,,,,,,,
1e-05,345.6793088912964,0.3456793088912964,0.31297533690929413,0.9064381718635559,0.9993656277656555,0.9960737228393555,0.8868666887283325,0.9027141332626343,0.9006224274635315,0.8831159472465515,0.9335454106330872,0.9335454106330872,0.9258928298950195,0.9357757568359375,0.9177963137626648,"[0.9132097959518433, 0.9045687317848206, 0.8919398188591003, 0.912790834903717, 0.9078549742698669, 0.912639856338501, 0.9157827496528625, 0.9015604257583618, 0.916061282157898, 0.8989739418029785, 0.9212061166763306, 0.8992102146148682, 0.8980982899665833, 0.9045389890670776, 0.9117786884307861, 0.8927958607673645]","[0.9377952814102173, 0.9303614497184753, 0.9226471185684204, 0.9379953145980835, 0.9372655153274536, 0.9399999380111694, 0.9398477673530579, 0.9278049468994141, 0.9393616914749146, 0.926354706287384, 0.9468193054199219, 0.9262626767158508, 0.9251243472099304, 0.9312183260917664, 0.9402145147323608, 0.9276543855667114]",404.05498003959656,4.040549800395966,0.33757412165403367,0.33757412165403367,,,,,,,,,,,,,,,,,
1e-05,344.7576711177826,0.3447576711177826,0.3012604783773422,0.906954288482666,0.9993587732315063,0.995438814163208,0.8851080536842346,0.9057981371879578,0.8933196067810059,0.8841423988342285,0.9344766736030579,0.9344766736030579,0.9267290234565735,0.9365701675415039,0.9302380681037903,"[0.9216607213020325, 0.8995093107223511, 0.8954182863235474, 0.9159149527549744, 0.9093384146690369, 0.9124654531478882, 0.9130434989929199, 0.9029167294502258, 0.9163841009140015, 0.8986524343490601, 0.9149775505065918, 0.9001753926277161, 0.9009251594543457, 0.9020944833755493, 0.9166680574417114, 0.89112389087677]","[0.943569540977478, 0.9281927943229675, 0.9261765480041504, 0.9403263330459595, 0.9410188794136047, 0.9384000897407532, 0.9360405802726746, 0.9312194585800171, 0.9401594996452332, 0.9283251762390137, 0.9432570338249207, 0.927020251750946, 0.9296019673347473, 0.9307106733322144, 0.9431635737419128, 0.9244444966316223]",404.84304547309875,4.048430454730988,0.3354631792008877,0.3354631792008877,,,,,,,,,,,,,,,,,
1e-05,347.57055497169495,0.3475705549716949,0.2947589817494154,0.9095755219459534,0.9993654489517212,0.9961573481559753,0.8953728079795837,0.9057113528251648,0.8939534425735474,0.8867771029472351,0.9369937181472778,0.9369937181472778,0.9289783239364624,0.9392014741897583,0.9314435720443726,"[0.9212953448295593, 0.9046815633773804, 0.90582674741745, 0.9213423132896423, 0.912148654460907, 0.9174033403396606, 0.9185950756072998, 0.8975210785865784, 0.9208199977874756, 0.8966339826583862, 0.9179214239120483, 0.9009699821472168, 0.9036300778388977, 0.9031546711921692, 0.9155585765838623, 0.8957046866416931]","[0.9433070421218872, 0.9308433532714844, 0.9332353472709656, 0.9449883699417114, 0.9431635737419128, 0.9418666958808899, 0.9423857927322388, 0.9273170232772827, 0.9460107088088989, 0.9283250570297241, 0.9450381994247437, 0.9297979474067688, 0.9320895075798035, 0.9332486987113953, 0.9426274299621582, 0.9276543855667114]",404.1631238460541,4.041631238460541,0.3303674292564392,0.3303674292564392,,,,,,,,,,,,,,,,,
1e-05,347.3869745731354,0.3473869745731354,0.2847869323939085,0.9127501845359802,0.9993610382080078,0.9949230551719666,0.90047687292099,0.9093390703201294,0.919037401676178,0.8887468576431274,0.9392595291137695,0.9392595291137695,0.9305022954940796,0.9416324496269226,0.9408578872680664,"[0.928751528263092, 0.907202959060669, 0.9100909233093262, 0.9232998490333557, 0.9142753481864929, 0.9194558262825012, 0.9237558245658875, 0.9004946947097778, 0.9254371523857117, 0.9027193784713745, 0.9203479290008545, 0.9045291543006897, 0.9016756415367126, 0.9051375389099121, 0.9225099086761475, 0.8943197727203369]","[0.9485564231872559, 0.9332529902458191, 0.9370588064193726, 0.947552502155304, 0.9434316754341125, 0.9456000328063965, 0.9467005729675293, 0.9295122027397156, 0.9489361047744751, 0.9322660565376282, 0.9445292353630066, 0.9308081865310669, 0.9313432574272156, 0.9332486987113953, 0.9474531412124634, 0.9279012680053711]",405.20293521881104,4.052029352188111,0.3295255799591541,0.3295255799591541,,,,,,,,,,,,,,,,,
1e-05,345.0784707069397,0.3450784707069397,0.2798954210430384,0.9141558408737183,0.9993625283241272,0.99606853723526,0.8952563405036926,0.9119651317596436,0.9164479970932007,0.8895999193191528,0.9402804374694824,0.9402804374694824,0.9303770065307617,0.9429453611373901,0.9348141551017761,"[0.9239117503166199, 0.9120103716850281, 0.9023762345314026, 0.9249285459518433, 0.915840744972229, 0.9179805517196655, 0.9246035814285278, 0.9090867638587952, 0.9220848083496094, 0.9028312563896179, 0.9300978779792786, 0.8998842835426331, 0.9060655832290649, 0.9080941081047058, 0.9232648015022278, 0.9034339785575867]","[0.9461942911148071, 0.9378312826156616, 0.931176483631134, 0.9482517242431641, 0.9463807344436646, 0.9423999786376953, 0.9479695558547974, 0.9358536601066589, 0.9457446336746216, 0.9325122833251953, 0.9519084095954895, 0.927020251750946, 0.9338308572769165, 0.9347715377807617, 0.9490616917610168, 0.9335802793502808]",404.2886919975281,4.042886919975281,0.32377465173602105,0.32377465173602105,,,,,,,,,,,,,,,,,
